word,up,down,total,polar_score,polarity
고정비/NNG,58,33,91,1.5930329531967917,Hawkish
락하/NNG,47,31,78,1.374190272752071,Hawkish
마이/MAG,34,9,43,3.4241053131931034,Hawkish
배달/NNG,33,13,46,2.300812846195366,Hawkish
확인서/NNG,13,5,18,2.3565901273152536,Hawkish
의임/NNG,25,9,34,2.5177244949949293,Hawkish
인사말/NNG,14,8,22,1.5861664318468052,Hawkish
내줬/VV,29,16,45,1.6428152329841912,Hawkish
수익성/NNG;부담/NNG,15,5,20,2.719142454594523,Hawkish
에너지제외지수/NNG,154,80,234,1.7447830750314859,Hawkish
해년/NNG,66,35,101,1.7091752571737004,Hawkish
예상/NNG;낮/VA,50,31,81,1.4619045454809265,Hawkish
강하/VA;성장/NNG,25,17,42,1.332912967938492,Hawkish
통령/NNG,14,5,19,2.5378662909548884,Hawkish
떨떨/MAG,15,5,20,2.719142454594523,Hawkish
예상/NNG;인상/NNG,20,12,32,1.5106346969969575,Hawkish
계정/NNG,634,339,973,1.6951192883116302,Hawkish
가수급/NNG,38,22,60,1.5655668677968468,Hawkish
지원책/NNG,136,68,204,1.8127616363963486,Hawkish
매출/NNG;오르/VV,16,6,22,2.417015515195132,Hawkish
파일/NNG,20,13,33,1.3944320279971913,Hawkish
경로/NNG,2899,1989,4888,1.3210648526679276,Hawkish
가게/NNG,13,9,22,1.309216737397363,Hawkish
특판/NNG,41,18,59,2.0645340858958416,Hawkish
달달달/MAG,126,70,196,1.631485472756714,Hawkish
계신/NNG,47,31,78,1.374190272752071,Hawkish
인플레이션/NNG;긴축/NNG,14,7,21,1.812761636396349,Hawkish
업황/NNG;둔화/NNG,32,15,47,1.9336124121561056,Hawkish
성질/NNG,31,13,44,2.1613696433956466,Hawkish
격상/NNG,38,20,58,1.7221235545765314,Hawkish
성장/NNG;정체/NNG,12,5,17,2.1753139636756185,Hawkish
소년/NNG,13,4,17,2.9457376591440667,Hawkish
채수/NNG,316,148,464,1.9352455307474534,Hawkish
꼼꼼히/MAG,11,6,17,1.661698166696653,Hawkish
지하층/NNG,21,9,30,2.1148885757957405,Hawkish
실적/NNG;상승/NNG,28,12,40,2.1148885757957405,Hawkish
위험/NNG;축소/NNG,31,14,45,2.0069860974388147,Hawkish
반환점/NNG,183,2,185,82.93384486513297,Hawkish
지정학/NNG;위험/NNG;증대/NNG,20,13,33,1.3944320279971913,Hawkish
많/VA;불확실성/NNG,16,11,27,1.3183720991973447,Hawkish
이웃/NNG,15,8,23,1.699464034121577,Hawkish
위탁매매/NNG,26,15,41,1.5710600848768357,Hawkish
저임금/NNG,11,7,18,1.424312714311417,Hawkish
gdp/NNG;호조/NNG,21,14,35,1.3595712272972618,Hawkish
코넥스/NNG,23,7,30,2.978108402651145,Hawkish
기우/NNG,43,16,59,2.4358984489075937,Hawkish
보유현금/NNG,79,51,130,1.404001659561878,Hawkish
다각화/NNG,173,116,289,1.351757599554174,Hawkish
채미/NNG,16,5,21,2.9004186182341583,Hawkish
베타/NNG,21,11,32,1.7303633801965148,Hawkish
가점/NNG,16,8,24,1.8127616363963488,Hawkish
악몽/NNG,23,10,33,2.084675881855801,Hawkish
최단/NNG,14,3,17,4.229777151591481,Hawkish
양해/NNG,15,5,20,2.719142454594523,Hawkish
국민연금/NNG,276,189,465,1.3236037345116198,Hawkish
기대/NNG;지연/NNG,22,13,35,1.5338752307969103,Hawkish
어감/NNG,144,71,215,1.8382934904301005,Hawkish
기간프리미엄/NNG;축소/NNG,13,5,18,2.3565901273152536,Hawkish
자금/NNG;조달/NNG;비용/NNG;상승/NNG,11,6,17,1.661698166696653,Hawkish
일축/NNG,164,88,252,1.689164252096598,Hawkish
운용팀/NNG,12,8,20,1.3595712272972615,Hawkish
보복/NNG,528,253,781,1.8915773597179295,Hawkish
냉전/NNG,13,8,21,1.4728688295720334,Hawkish
한미/NNG,828,481,1309,1.560256377272533,Hawkish
탈동조화/NNG,113,35,148,2.9263152130398202,Hawkish
회전신용/NNG,12,7,19,1.5537956883397277,Hawkish
무부/NNG,13,7,20,1.6832786623680382,Hawkish
판매비율/NNG,14,9,23,1.4099257171971604,Hawkish
주택자금/NNG,37,21,58,1.5969566796824977,Hawkish
성급/NNG,68,41,109,1.5032657472555089,Hawkish
유가/NNG;상승/NNG;압력/NNG,16,10,26,1.4502093091170791,Hawkish
예상/NNG;좋/VA,23,11,34,1.895159892596183,Hawkish
목표물/NNG,22,10,32,1.9940378000359835,Hawkish
경제/NNG;양호/NNG;성장/NNG,19,8,27,2.1526544432206642,Hawkish
하락/NNG;높/VA,13,7,20,1.6832786623680382,Hawkish
재량/NNG,61,42,103,1.3164102359544914,Hawkish
의사/NNG,328,212,540,1.4023250394764206,Hawkish
지표/NNG;견조/NNG,27,14,41,1.7480201493821939,Hawkish
성장/NNG;확대/NNG,22,11,33,1.8127616363963488,Hawkish
보완자본/NNG,46,26,72,1.6035968321967702,Hawkish
종합지원/NNG,20,9,29,2.0141795959959437,Hawkish
치적/NNG,14,3,17,4.229777151591481,Hawkish
사견/NNG,13,8,21,1.4728688295720334,Hawkish
후년/NNG,21,5,26,3.8067994364323328,Hawkish
높/VA;완화/NNG,12,8,20,1.3595712272972615,Hawkish
부흥/NNG,16,10,26,1.4502093091170791,Hawkish
산업별/NNG,28,13,41,1.9522048391960678,Hawkish
모델/NNG,396,269,665,1.3343003866411787,Hawkish
배리/NNG,13,6,19,1.9638251060960445,Hawkish
외평기금/NNG,57,6,63,8.610617772882657,Hawkish
자금부족/NNG,30,12,42,2.265952045495436,Hawkish
위험/NNG;회피/NNG;완화/NNG,34,10,44,3.081694781873793,Hawkish
연구진/NNG,11,6,17,1.661698166696653,Hawkish
스테이트/NNG,19,3,22,5.740411848588438,Hawkish
내수/NNG;경기/NNG;회복/NNG,11,6,17,1.661698166696653,Hawkish
도지/NNG,17,10,27,1.5408473909368965,Hawkish
비동조화/NNG,37,9,46,3.726232252592495,Hawkish
기지개/NNG,19,13,32,1.3247104265973317,Hawkish
하늘색/NNG,14,5,19,2.5378662909548884,Hawkish
지남/VV,66,39,105,1.5338752307969106,Hawkish
국고채/NNG;통안채/NNG;스프레드/NNG;확대/NNG,58,12,70,4.380840621291177,Hawkish
추적/NNG,73,48,121,1.3784541610097236,Hawkish
강력매수/NNG,159,99,258,1.455702526197068,Hawkish
따뜻/NNG,36,18,54,1.812761636396349,Hawkish
적립/NNG,336,228,564,1.3357191005025728,Hawkish
금리/NNG;우려/NNG,24,15,39,1.4502093091170791,Hawkish
기대/NNG;웃돌/VV,15,4,19,3.398928068243154,Hawkish
김치/NNG,11,7,18,1.424312714311417,Hawkish
재무관리/NNG,33,17,50,1.7594451176788093,Hawkish
대출/NNG;금리/NNG;인하/NNG,33,22,55,1.3595712272972618,Hawkish
채권시장/NNG;높/VA,11,6,17,1.661698166696653,Hawkish
무상/NNG,50,32,82,1.4162200284346476,Hawkish
커버드콜/NNG,81,53,134,1.3852235146047571,Hawkish
수익성/NNG;하락/NNG,34,21,55,1.467473705654187,Hawkish
포효/NNG,16,1,17,14.50209309117079,Hawkish
졸업/NNG,42,26,68,1.464153629397051,Hawkish
어질/VA,167,113,280,1.3395185543282755,Hawkish
회보/NNG,13,4,17,2.9457376591440667,Hawkish
귀환/NNG,30,10,40,2.719142454594523,Hawkish
용품/NNG,73,37,110,1.788264857526128,Hawkish
하락/NNG;부정적/VAX,16,11,27,1.3183720991973447,Hawkish
인플레이션/NNG;위험/NNG,97,53,150,1.658847912551376,Hawkish
대출/NNG;수요/NNG;감소/NNG,15,10,25,1.3595712272972615,Hawkish
마법/NNG,15,5,20,2.719142454594523,Hawkish
디비/NNG,125,60,185,1.8882933712461967,Hawkish
등금/NNG,19,8,27,2.1526544432206642,Hawkish
물가/NNG;긍정적/VAX,15,10,25,1.3595712272972615,Hawkish
거래제/NNG,33,4,37,7.477641750134939,Hawkish
유산/NNG,15,8,23,1.699464034121577,Hawkish
산연/NNG,30,8,38,3.398928068243154,Hawkish
중대재해/NNG,14,6,20,2.1148885757957405,Hawkish
금리/NNG;인상/NNG;가속/NNG,14,3,17,4.229777151591481,Hawkish
전단채/NNG,159,80,239,1.8014318761688715,Hawkish
위험/NNG;금리/NNG;인상/NNG,34,17,51,1.8127616363963486,Hawkish
금리/NNG;인상/NNG;제약/NNG,13,5,18,2.3565901273152536,Hawkish
교역조건/NNG,85,52,137,1.4815840297470158,Hawkish
통화/NNG;길/VA,18,6,24,2.7191424545945235,Hawkish
열심히/MAG,33,11,44,2.7191424545945235,Hawkish
아이러니/NNG,20,11,31,1.647965123996681,Hawkish
위험/NNG;많/VA,13,6,19,1.9638251060960445,Hawkish
시장지배력/NNG,32,20,52,1.4502093091170791,Hawkish
전세보증금반환보증/NNG,14,5,19,2.5378662909548884,Hawkish
갈리/VV,33,18,51,1.6616981666966535,Hawkish
위험/NNG;금리/NNG;인하/NNG,11,7,18,1.424312714311417,Hawkish
물가/NNG;상승률/NNG;상향/NNG,26,8,34,2.9457376591440667,Hawkish
한국물/NNG,145,90,235,1.4602802070970589,Hawkish
학대/NNG,16,7,23,2.0717275844529706,Hawkish
준공후미분양/NNG,87,9,96,8.761681242582354,Hawkish
시오스/NNG,19,6,25,2.870205924294219,Hawkish
가격/NNG;둔화/NNG,13,8,21,1.4728688295720334,Hawkish
글로벌/NNG;채권시장/NNG;강세/NNG,11,7,18,1.424312714311417,Hawkish
그림자/NNG,39,27,66,1.309216737397363,Hawkish
모면/NNG,21,11,32,1.7303633801965148,Hawkish
번주/NNG,27,18,45,1.3595712272972618,Hawkish
드릴/VV,50,32,82,1.4162200284346476,Hawkish
걸린다/VV,16,8,24,1.8127616363963488,Hawkish
상승률/NNG;낮/VA,45,22,67,1.853960764496266,Hawkish
금리/NNG;상승/NNG;하락/NNG,33,23,56,1.3004594348060765,Hawkish
물가/NNG;지표/NNG;우려/NNG,20,3,23,6.04253878798783,Hawkish
경유/NNG,51,25,76,1.8490168691242757,Hawkish
취합/NNG,42,27,69,1.4099257171971602,Hawkish
축제/NNG,20,8,28,2.2659520454954363,Hawkish
기대/NNG;되돌/VV,19,10,29,1.7221235545765314,Hawkish
fed/NNG;금리/NNG;인하/NNG;기대/NNG;약화/NNG,37,23,60,1.458090881449237,Hawkish
노인/NNG,49,32,81,1.3878956278659547,Hawkish
화재/NNG,45,28,73,1.4566834578184946,Hawkish
금리/NNG;인상/NNG;가능성/NNG;차단/NNG,17,1,18,15.408473909368965,Hawkish
임금지표/NNG,29,20,49,1.314252186387353,Hawkish
물가/NNG;전망/NNG;불확실성/NNG,37,11,48,3.0487354793938595,Hawkish
고용시장/NNG;견조/NNG,43,26,69,1.4990144300969808,Hawkish
무섭/VA,23,15,38,1.389783921237201,Hawkish
채권시장/NNG;fed/NNG;매파/NNG,12,8,20,1.3595712272972615,Hawkish
경기/NNG;불확실성/NNG;확대/NNG,16,8,24,1.8127616363963488,Hawkish
참패/NNG,44,13,57,3.0677504615938207,Hawkish
고용/NNG;고용자수/NNG;증가/NNG,28,16,44,1.5861664318468052,Hawkish
높/VA;매파/NNG,12,5,17,2.1753139636756185,Hawkish
물가/NNG;상승률/NNG;전망/NNG;상향/NNG,23,11,34,1.895159892596183,Hawkish
카드론/NNG,144,77,221,1.6950498418251576,Hawkish
오일쇼크/NNG,74,27,101,2.484154835061663,Hawkish
통국/NNG,81,26,107,2.8237248566943123,Hawkish
투자심리/NNG;냉각/NNG,17,7,24,2.201210558481281,Hawkish
핀셋/NNG,18,7,25,2.3306935325095917,Hawkish
검은색/NNG,17,8,25,1.9260592386711206,Hawkish
초장/NNG,12,6,18,1.8127616363963488,Hawkish
퀄컴/NNG,49,20,69,2.2206330045855274,Hawkish
주리/NNG,175,65,240,2.440256048995085,Hawkish
부지/NNG,105,59,164,1.613050608657768,Hawkish
비미국/NNG,60,27,87,2.014179595995943,Hawkish
오랜만/NNG,39,24,63,1.4728688295720336,Hawkish
외감/NNG,27,12,39,2.0393568409458926,Hawkish
멀티플/NNG,26,9,35,2.618433474794726,Hawkish
상승률/NNG,6965,4667,11632,1.3526767513928188,Hawkish
실적시즌/NNG,92,58,150,1.4377075047281387,Hawkish
비용/NNG;낮/VV,18,12,30,1.3595712272972618,Hawkish
세부섹터/NNG,20,13,33,1.3944320279971913,Hawkish
메이저/NNG,28,18,46,1.4099257171971604,Hawkish
대손비용/NNG,169,92,261,1.6649821551683857,Hawkish
즉시/NNG,14,6,20,2.1148885757957405,Hawkish
부동산투자회사/NNG,15,9,24,1.5106346969969573,Hawkish
야당/NNG,183,112,295,1.4809615154488032,Hawkish
통방/NNG,68,24,92,2.5680789848948273,Hawkish
통화정책방향결정회의/NNG,106,37,143,2.5966585602434185,Hawkish
연신/MAG,18,2,20,8.15742736378357,Hawkish
상환금액/NNG,21,9,30,2.1148885757957405,Hawkish
다다다다/MAG,212,115,327,1.670893334417504,Hawkish
금리/NNG;추세/NNG;하락/NNG,20,8,28,2.2659520454954363,Hawkish
디커플링/NNG,137,85,222,1.460872612860587,Hawkish
버텨/VV,33,15,48,1.994037800035984,Hawkish
전기요금/NNG;인상/NNG,42,27,69,1.4099257171971602,Hawkish
인상/NNG;종료/NNG,38,23,61,1.4974987431100273,Hawkish
금현/NNG,17,9,26,1.7120526565965517,Hawkish
함함/NNG,39,20,59,1.7674425954864401,Hawkish
콜조항/NNG,21,5,26,3.8067994364323328,Hawkish
인상/NNG;제한/NNG,13,7,20,1.6832786623680382,Hawkish
곳간/NNG,16,7,23,2.0717275844529706,Hawkish
대지진/NNG,16,11,27,1.3183720991973447,Hawkish
싸늘/NNG,19,9,28,1.9134706161961461,Hawkish
북한리스크/NNG,98,56,154,1.5861664318468054,Hawkish
분양가/NNG,170,40,210,3.852118477342241,Hawkish
권투/NNG,20,7,27,2.589659480566213,Hawkish
점점점/MAG,78,30,108,2.3565901273152536,Hawkish
코끼리/NNG,16,7,23,2.0717275844529706,Hawkish
숙련/NNG,30,15,45,1.8127616363963488,Hawkish
양대/NNG,19,12,31,1.4351029621471094,Hawkish
다가선/VV,18,12,30,1.3595712272972618,Hawkish
르네상스/NNG,18,5,23,3.262970945513428,Hawkish
재정/NNG;건전성/NNG;우려/NNG,11,7,18,1.424312714311417,Hawkish
농산/NNG,26,17,43,1.3862294866560314,Hawkish
자생력/NNG,60,34,94,1.5994955615261899,Hawkish
갈수록/MAG,447,306,753,1.3240268814855685,Hawkish
단기/NNG;위험/NNG,17,6,23,2.5680789848948273,Hawkish
유가/NNG;높/VA,11,7,18,1.424312714311417,Hawkish
제품군/NNG,17,6,23,2.5680789848948273,Hawkish
적립비율/NNG,16,5,21,2.9004186182341583,Hawkish
데데/NNG,65,22,87,2.6779433264946064,Hawkish
가격/NNG;부담/NNG;인식/NNG;높/VA,16,1,17,14.50209309117079,Hawkish
저저/NNG,43,13,56,2.9980288601939615,Hawkish
기후변화/NNG,298,135,433,2.000751732022637,Hawkish
되레/MAG,16,10,26,1.4502093091170791,Hawkish
gdp/NNG;높/VA,13,9,22,1.309216737397363,Hawkish
손해액/NNG,13,4,17,2.9457376591440667,Hawkish
인하/NNG;전환/NNG,51,28,79,1.6509079188609606,Hawkish
긴축/NNG;부작용/NNG,13,4,17,2.9457376591440667,Hawkish
확실히/MAG,199,124,323,1.4545950227535218,Hawkish
fed/NNG;금리/NNG;인상/NNG;중단/NNG,13,8,21,1.4728688295720334,Hawkish
가뜩이나/MAG,31,17,48,1.6528120802437296,Hawkish
기업집단/NNG,17,9,26,1.7120526565965517,Hawkish
시장지위/NNG,160,106,266,1.3681219897330936,Hawkish
비상장/NNG,93,37,130,2.2782004349305462,Hawkish
약관/NNG,20,13,33,1.3944320279971913,Hawkish
투자자산/NNG,123,85,208,1.311586360451476,Hawkish
시장조성자/NNG,16,7,23,2.0717275844529706,Hawkish
구실/NNG,14,6,20,2.1148885757957405,Hawkish
할할/MAG,219,142,361,1.3978690083478889,Hawkish
금리/NNG;인상/NNG;속도/NNG;늦/VV,19,9,28,1.9134706161961461,Hawkish
소기업낙관지수/NNG,60,32,92,1.699464034121577,Hawkish
물가/NNG;상승/NNG;우려/NNG,50,28,78,1.618537175353883,Hawkish
플레이션/NNG,88,41,129,1.9454027317424232,Hawkish
집세/NNG,51,32,83,1.4445444290033405,Hawkish
추경/NNG;우려/NNG,14,9,23,1.4099257171971604,Hawkish
구직자/NNG,38,18,56,1.9134706161961461,Hawkish
놓칠/VV,16,7,23,2.0717275844529706,Hawkish
난이도/NNG,50,33,83,1.3733042699972342,Hawkish
회금/NNG,17,8,25,1.9260592386711206,Hawkish
학사/NNG,17,10,27,1.5408473909368965,Hawkish
장금/NNG,59,14,73,3.819747733835164,Hawkish
단추/NNG,21,11,32,1.7303633801965148,Hawkish
일정비율/NNG,14,8,22,1.5861664318468052,Hawkish
주축/NNG,28,17,45,1.4928625240911106,Hawkish
매소/NNG,27,11,38,2.224752917395519,Hawkish
탄소시장/NNG,16,1,17,14.50209309117079,Hawkish
사업자보증/NNG,22,7,29,2.848625428622834,Hawkish
명목채/NNG,42,22,64,1.7303633801965148,Hawkish
수입국/NNG,38,24,62,1.4351029621471094,Hawkish
지킬/VV,11,7,18,1.424312714311417,Hawkish
원화/NNG;절상/NNG,38,23,61,1.4974987431100273,Hawkish
베일인/NNG,63,16,79,3.5688744716553122,Hawkish
계대/NNG,19,12,31,1.4351029621471094,Hawkish
외래/NNG,21,7,28,2.7191424545945235,Hawkish
생활형편/NNG,24,16,40,1.3595712272972615,Hawkish
우발채무/NNG;부담/NNG,11,6,17,1.661698166696653,Hawkish
금리/NNG;인하/NNG;통화정책/NNG;완화/NNG,22,5,27,3.988075600071967,Hawkish
점선/NNG,122,74,196,1.4943035110834768,Hawkish
차입/NNG;부담/NNG;완화/NNG,18,6,24,2.7191424545945235,Hawkish
공공요금/NNG,255,176,431,1.313222208184855,Hawkish
난다/VV,20,8,28,2.2659520454954363,Hawkish
완수/NNG,14,8,22,1.5861664318468052,Hawkish
비빌/VV,13,7,20,1.6832786623680382,Hawkish
민간/NNG;소비/NNG;개선/NNG,25,10,35,2.2659520454954363,Hawkish
내려간다는/VV,13,5,18,2.3565901273152536,Hawkish
글로벌/NNG;금리/NNG;인상/NNG,19,12,31,1.4351029621471094,Hawkish
경기/NNG;위험/NNG,18,5,23,3.262970945513428,Hawkish
채무보증/NNG,47,31,78,1.374190272752071,Hawkish
담화/NNG,27,10,37,2.447228209135071,Hawkish
망대/NNG,12,5,17,2.1753139636756185,Hawkish
견이/NNG,31,15,46,1.8731870242762272,Hawkish
계열화/NNG,15,7,22,1.9422446104246596,Hawkish
국고채/NNG;금리/NNG;하단/NNG,13,8,21,1.4728688295720334,Hawkish
진보/NNG,32,13,45,2.2310912447955062,Hawkish
매입비중/NNG,41,18,59,2.0645340858958416,Hawkish
이해관계/NNG,391,268,659,1.3223690295353963,Hawkish
자유무역협정/NNG,15,9,24,1.5106346969969573,Hawkish
유출액/NNG,13,9,22,1.309216737397363,Hawkish
pmi/NNG;하락/NNG,11,6,17,1.661698166696653,Hawkish
적립액/NNG,39,11,50,3.213531991793528,Hawkish
공과/NNG,19,7,26,2.460176506537902,Hawkish
물가/NNG;하회/NNG,15,9,24,1.5106346969969573,Hawkish
경제활동참가율/NNG,216,123,339,1.5916931441528919,Hawkish
납품/NNG,54,26,80,1.8824832377962084,Hawkish
산불/NNG,29,4,33,6.571260931936765,Hawkish
부동산/NNG;거품/NNG,17,11,28,1.4007703553971786,Hawkish
투자분석/NNG,68,20,88,3.081694781873793,Hawkish
히스패닉/NNG,11,7,18,1.424312714311417,Hawkish
크레딧/NNG;금리/NNG;상승/NNG,13,9,22,1.309216737397363,Hawkish
고조/NNG,597,406,1003,1.332781646463818,Hawkish
고용자수/NNG,1101,755,1856,1.321755338855881,Hawkish
투자/NNG;지연/NNG,13,4,17,2.9457376591440667,Hawkish
종사자/NNG,44,16,60,2.4925472500449795,Hawkish
소비자/NNG;물가/NNG;둔화/NNG,50,19,69,2.3852126794688804,Hawkish
수수께끼/NNG,35,22,57,1.4419694834970957,Hawkish
체전/NNG,14,6,20,2.1148885757957405,Hawkish
유지율/NNG,14,6,20,2.1148885757957405,Hawkish
나눠/VV,78,48,126,1.4728688295720336,Hawkish
출장/NNG,36,24,60,1.3595712272972618,Hawkish
돌아올/VV,88,41,129,1.9454027317424232,Hawkish
우려/NNG;낮/VA,41,21,62,1.7696006450535784,Hawkish
긴장/NNG;완화/NNG,34,18,52,1.7120526565965517,Hawkish
경제동향/NNG,89,41,130,1.967509580966769,Hawkish
놀란/VV,19,13,32,1.3247104265973317,Hawkish
압류/NNG,50,24,74,1.8882933712461967,Hawkish
너비/NNG,164,66,230,2.2522190027954636,Hawkish
멤버십/NNG,18,7,25,2.3306935325095917,Hawkish
반기보고서/NNG,17,11,28,1.4007703553971786,Hawkish
완제품/NNG,11,6,17,1.661698166696653,Hawkish
임대/NNG,260,177,437,1.3314068515905386,Hawkish
고점/NNG;하락/NNG,24,9,33,2.417015515195132,Hawkish
신용스프레드/NNG;안정/NNG,30,18,48,1.5106346969969573,Hawkish
단일시장/NNG,25,7,32,3.237074350707766,Hawkish
몰아주/VV,27,9,36,2.7191424545945235,Hawkish
물가/NNG;하향/NNG;안정/NNG,15,7,22,1.9422446104246596,Hawkish
화폐발행액/NNG,18,4,22,4.078713681891785,Hawkish
공사현장/NNG,15,3,18,4.531904090990872,Hawkish
부활절/NNG,44,20,64,1.9940378000359835,Hawkish
합산비율/NNG,27,5,32,4.894456418270142,Hawkish
서술/NNG,18,5,23,3.262970945513428,Hawkish
교육비/NNG,21,8,29,2.379249647770208,Hawkish
가계/NNG;신용/NNG;증가/NNG,11,7,18,1.424312714311417,Hawkish
금리/NNG;인하/NNG;압박/NNG,16,9,25,1.6113436767967546,Hawkish
기한/NNG,127,78,205,1.4757738962970277,Hawkish
금융시장/NNG;위축/NNG,22,6,28,3.323396333393306,Hawkish
꺼려/VV,14,6,20,2.1148885757957405,Hawkish
원자재/NNG;가격/NNG;상승/NNG,89,60,149,1.344464880327292,Hawkish
선발행/NNG,47,20,67,2.12999492276571,Hawkish
관할/NNG,41,18,59,2.0645340858958416,Hawkish
재건축/NNG,126,76,202,1.5026839880653946,Hawkish
생긴다/VV,31,17,48,1.6528120802437296,Hawkish
고민거리/NNG,19,13,32,1.3247104265973317,Hawkish
전열/NNG,40,2,42,18.12761636396349,Hawkish
금리/NNG;인하/NNG;늦/VA,44,24,68,1.661698166696653,Hawkish
액티브펀드/NNG,13,8,21,1.4728688295720334,Hawkish
금리/NNG;인상/NNG;위험/NNG,14,7,21,1.812761636396349,Hawkish
전망/NNG;높/VV,13,9,22,1.309216737397363,Hawkish
순환기/NNG,71,26,97,2.4751168496950147,Hawkish
흔하/VA,25,17,42,1.332912967938492,Hawkish
트리/NNG,201,138,339,1.3201633656364715,Hawkish
국유/NNG,38,20,58,1.7221235545765314,Hawkish
물가/NNG;예상/NNG;하회/NNG,12,8,20,1.3595712272972615,Hawkish
지구단위계획/NNG,17,4,21,3.852118477342241,Hawkish
라스트/NNG,29,14,43,1.8775031234105044,Hawkish
커머스/NNG,35,20,55,1.5861664318468052,Hawkish
클수록/VV,52,29,81,1.6252345705622437,Hawkish
깔린/VV,15,7,22,1.9422446104246596,Hawkish
기관계/NNG,81,55,136,1.3348517504373116,Hawkish
부채/NNG;급증/NNG,22,7,29,2.848625428622834,Hawkish
똑똑/NNG,16,7,23,2.0717275844529706,Hawkish
증진/NNG,31,16,47,1.756112835258963,Hawkish
비유동자산/NNG,15,9,24,1.5106346969969573,Hawkish
수산/NNG,15,8,23,1.699464034121577,Hawkish
계통/NNG,14,9,23,1.4099257171971604,Hawkish
스크린/NNG,21,10,31,1.9033997182161664,Hawkish
최저/NNG;하락/NNG,35,22,57,1.4419694834970957,Hawkish
분출/NNG,13,7,20,1.6832786623680382,Hawkish
눈치보/VV,55,17,72,2.9324085294646816,Hawkish
긴장/NNG,634,366,1000,1.5700695047476574,Hawkish
뜨거워서/VA,18,2,20,8.15742736378357,Hawkish
마이너스/NNG;전환/NNG,61,33,94,1.6754312093966257,Hawkish
글로벌/NNG;경제/NNG;성장/NNG,17,8,25,1.9260592386711206,Hawkish
치부/NNG,28,13,41,1.9522048391960678,Hawkish
취득세/NNG,25,13,38,1.7430400349964892,Hawkish
기간물/NNG,45,27,72,1.5106346969969573,Hawkish
복복/MAG,231,107,338,1.9567660654558718,Hawkish
안고/NNG,41,10,51,3.716161354612515,Hawkish
소비/NNG;모멘텀/NNG,23,10,33,2.084675881855801,Hawkish
도심/NNG,55,33,88,1.5106346969969575,Hawkish
비즈니스모델/NNG,19,11,30,1.5655668677968468,Hawkish
채웠/VV,64,43,107,1.3490319154577481,Hawkish
정체국면/NNG,14,8,22,1.5861664318468052,Hawkish
지방은행/NNG,166,102,268,1.4750903511852644,Hawkish
상장주식/NNG,28,14,42,1.812761636396349,Hawkish
기스/NNG,20,9,29,2.0141795959959437,Hawkish
기업/NNG;대출/NNG;확대/NNG,11,7,18,1.424312714311417,Hawkish
상승룸/NNG,13,6,19,1.9638251060960445,Hawkish
우우우/MAG,57,28,85,1.8451323799034267,Hawkish
치킨/NNG,18,7,25,2.3306935325095917,Hawkish
올올/NNG,69,34,103,1.8394198957551187,Hawkish
對美/NNG,11,6,17,1.661698166696653,Hawkish
높/VA;긴축/NNG,49,27,76,1.6449133367300204,Hawkish
절망/NNG,15,3,18,4.531904090990872,Hawkish
사용액/NNG,14,7,21,1.812761636396349,Hawkish
영업외수익/NNG,32,8,40,3.6255232727926976,Hawkish
수입관세/NNG,12,5,17,2.1753139636756185,Hawkish
차질/NNG,356,205,561,1.5740076647734151,Hawkish
인터랙티브/NNG,23,5,28,4.169351763711602,Hawkish
신고서/NNG,17,6,23,2.5680789848948273,Hawkish
견실/NNG,143,77,220,1.6832786623680385,Hawkish
두기/NNG,109,15,124,6.586367278906734,Hawkish
변했/VV,37,25,62,1.3414436109332981,Hawkish
노동/NNG;공급/NNG;증가/NNG,12,7,19,1.5537956883397277,Hawkish
저축/NNG;감소/NNG,14,6,20,2.1148885757957405,Hawkish
점수/NNG,150,73,223,1.8624263387633722,Hawkish
통화정책/NNG;불확실성/NNG;해소/NNG,32,9,41,3.222687353593509,Hawkish
양호/NNG;회복/NNG,27,7,34,3.4960402987643877,Hawkish
대학/NNG,184,117,301,1.425419406397129,Hawkish
금리/NNG;인하/NNG;기대/NNG;위축/NNG,32,13,45,2.2310912447955062,Hawkish
구정/NNG,29,13,42,2.0219264405959274,Hawkish
기자단/NNG,33,8,41,3.7388208750674696,Hawkish
발작/NNG,61,37,98,1.4943035110834768,Hawkish
평화/NNG,50,32,82,1.4162200284346476,Hawkish
완성/NNG,60,29,89,1.8752706583410503,Hawkish
연방기관채/NNG,69,23,92,2.7191424545945235,Hawkish
라운드/NNG,32,20,52,1.4502093091170791,Hawkish
안개/NNG,32,13,45,2.2310912447955062,Hawkish
맞먹/VV,12,7,19,1.5537956883397277,Hawkish
상고하저/NNG,79,29,108,2.4691063668157165,Hawkish
불확실성/NNG;경계/NNG,19,13,32,1.3247104265973317,Hawkish
하방/NNG;경직/NNG,36,21,57,1.5537956883397277,Hawkish
자금/NNG;유출/NNG;우려/NNG,19,9,28,1.9134706161961461,Hawkish
회복/NNG;약화/NNG,13,5,18,2.3565901273152536,Hawkish
감원/NNG,143,54,197,2.4002306852284994,Hawkish
인플레이션/NNG;예상/NNG;높/VA,17,11,28,1.4007703553971786,Hawkish
인플레이션/NNG;압력/NNG;완화/NNG,57,20,77,2.5831853318647973,Hawkish
활주로/NNG,27,5,32,4.894456418270142,Hawkish
페이퍼/NNG,38,15,53,2.2961647394353752,Hawkish
박진/NNG,176,67,243,2.3809406567593836,Hawkish
